,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
17335,65701000,ENA스토리,20240208201405,5951,모범택시 2(14회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17336,62769000,ENA스토리,20240208195851,8,모범택시 2(13회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17337,65329000,ENA스토리,20240208181459,7200,모범택시 2(13회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17338,61173000,ENA스토리,20240208204735,5,모범택시 2(14회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17339,64634000,월드클래식무비,20240208195427,25,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
17340,66705000,채널뷰,20240208014620,55,진짜사랑 리턴즈3(14회),,,
17341,64070000,월드클래식무비,20240208191322,3,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
17342,60510000,월드클래식무비,20240208192359,0,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
17343,66705000,월드클래식무비,20240208195236,15,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
17344,65999000,월드클래식무비,20240208142239,828,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
17345,64346000,월드클래식무비,20240208145037,27,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
17346,62619000,OCN,20240209055954,897,트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지는 자취를 감춘 채 살아가던 중, 기븐스 요원의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데...","빈 디젤,사무엘L. 잭슨,견자단,디피카 파두코네",
17347,60715000,OCN,20240209052435,41,트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지는 자취를 감춘 채 살아가던 중, 기븐스 요원의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데...","빈 디젤,사무엘L. 잭슨,견자단,디피카 파두코네",
17348,67304000,OCN,20240209051133,513,트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지는 자취를 감춘 채 살아가던 중, 기븐스 요원의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데...","빈 디젤,사무엘L. 잭슨,견자단,디피카 파두코네",
17349,64527000,OCN,20240209051528,8,트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지는 자취를 감춘 채 살아가던 중, 기븐스 요원의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데...","빈 디젤,사무엘L. 잭슨,견자단,디피카 파두코네",
17350,65360000,캐치온1,20240209210320,8,비공식작전,,"하정우,주지훈",
17351,66817000,캐치온1,20240209214753,6,비공식작전,,"하정우,주지훈",
17352,67113000,캐치온1,20240209215357,1,비공식작전,,"하정우,주지훈",
17353,62752000,채널S,20240209101550,14,[랜선 여행 특집] 뚜벅이 맛총사(...,,"권율,윤두준,이서준",
17354,64976000,채널S,20240209172109,0,모범택시 2(2회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17355,64270000,채널S,20240209171523,3290,모범택시 2(2회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17356,61577000,채널S,20240209165400,53,모범택시 2(1회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17357,62614000,채널S,20240209174308,9,모범택시 2(2회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17358,60485000,채널S,20240209115045,0,[랜선 여행 특집] 뚜벅이 맛총사(...,,"권율,윤두준,이서준",
17359,60881000,채널S,20240209163906,6,모범택시 2(1회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17360,64143000,채널S,20240209155256,349,모범택시 2(1회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
17361,66821000,OCN무비즈2,20240209085615,7,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17362,66821000,OCN무비즈2,20240209094747,8,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17363,65470000,OCN무비즈2,20240209091016,6,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17364,62371000,OCN무비즈2,20240209084112,2,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17365,65104000,OCN무비즈2,20240209084719,5,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17366,61519000,OCN무비즈2,20240209085533,105,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17367,62731000,OCN무비즈2,20240209073501,12,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17368,65019000,GMTV,20240209032854,5,미식탐정(10회),,,
17369,60260000,애니원,20240209081912,2,[극장판]짱구는 못말려 No 23 나...,,,
17370,66812000,아시아 M,20240209202644,52,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17371,62252000,아시아 M,20240209203436,65,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17372,66494000,아시아 M,20240209194826,286,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17373,66270000,아시아 M,20240209190403,6,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17374,61602000,아시아 M,20240209205621,23,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17375,66118000,아시아 M,20240209203133,2,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17376,65554000,아시아 M,20240209171624,7759,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17377,60935000,아시아 M,20240209205455,369,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17378,66812000,아시아 M,20240209193914,1544,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17379,64965000,아시아 M,20240209195055,2,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
17380,62336000,채널액션,20240209134939,16,모스트 데인저러스 게임,직업 사냥꾼이 사냥 게임에서 탈출하는 과정을 그린 모험 영화,"존 해니건,조셉 갯",
17381,66009000,채널액션,20240209134115,1,모스트 데인저러스 게임,직업 사냥꾼이 사냥 게임에서 탈출하는 과정을 그린 모험 영화,"존 해니건,조셉 갯",
17382,60576000,애니맥스,20240209181339,7,극장판 안녕 자두야,,,
17383,60715000,MBC,20240209052741,1946,푸른백세 어영차 바다야,,,
17384,66081000,스크린,20240209031857,2932,킬러의 보디가드 2,,"라이언 레이놀즈,사무엘L. 잭슨,셀마 헤이엑,모건 프리먼",
17385,65528000,스크린,20240209032714,5,킬러의 보디가드 2,,"라이언 레이놀즈,사무엘L. 잭슨,셀마 헤이엑,모건 프리먼",
17386,66705000,스크린,20240209032758,5,킬러의 보디가드 2,,"라이언 레이놀즈,사무엘L. 잭슨,셀마 헤이엑,모건 프리먼",
17387,62572000,MBC,20240209055700,10,푸른백세 어영차 바다야,,,
17388,62021000,G1,20240209114748,16,설날특선영화 히트맨,"웹툰 작가가 된 전설의 암살요원, 그의 히트 본능이 깨어난다!","권상우,정준호,황우슬혜,이이경",
17389,60410000,SBS,20240209102738,13,설날특선영화 히트맨,"웹툰 작가가 된 전설의 암살요원, 그의 히트 본능이 깨어난다!","권상우,정준호,황우슬혜,이이경",
17390,64364000,부메랑,20240209174148,108,(음다) 톰과 제리 쇼(127회),,,
17391,61868000,부메랑,20240209180218,842,(음다) 톰과 제리 쇼(135회),,,
17392,64364000,부메랑,20240209174342,129,(음다) 톰과 제리 쇼(129회),,,
17393,66066000,E채널,20240209211314,11,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17394,60883000,E채널,20240209215124,8,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17395,64701000,E채널,20240209223236,93,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17396,66404000,E채널,20240209204647,126,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17397,65873000,E채널,20240209214206,1,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17398,66089000,E채널,20240209215648,37,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17399,65696000,E채널,20240209211603,12,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17400,65225000,E채널,20240209214931,69,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17401,66066000,E채널,20240209210806,277,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17402,66106000,E채널,20240209224541,3,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17403,66081000,E채널,20240209215631,14,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17404,66634000,E채널,20240209213016,20,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17405,65108000,E채널,20240209222831,19,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17406,64232000,E채널,20240209213903,54,시카리오:암살자의 도시(1회),,"에밀리 블런트,베네치오 델 토로,조슈 브롤린,빅터 가버",
17407,65331000,동아TV,20240209215723,6,나의 귀여운 시어머니(5회),,"황페이자,종흔릉,장서위",
17408,64659000,패션N,20240209061004,32,[자막] 진짜사랑 리턴즈3(23회),,,
17409,65873000,채널VOD,20240209050404,1,푸른백세 어영차 바다야,,,
17410,65911000,엑스원,20240218164648,2072,BBC EARTH 다이너스티(4회),,,
17411,64634000,인디필름,20240218152608,25,다잉 오브 라이트,자신에게 잊을 수 없는 기억과 부상을 남긴 테러리스트를 찾기 위해 자신의 남은 삶을 바치는 전직 CIA 요원을 그린 범죄 액션 영화,"니콜라스 케이지,안톤 옐친,이렌느 야곱",
17412,60550000,인디필름,20240218151235,2,다잉 오브 라이트,자신에게 잊을 수 없는 기억과 부상을 남긴 테러리스트를 찾기 위해 자신의 남은 삶을 바치는 전직 CIA 요원을 그린 범죄 액션 영화,"니콜라스 케이지,안톤 옐친,이렌느 야곱",
17413,63326000,더무비,20240218235228,251,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17414,61808000,더무비,20240218225115,94,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17415,61808000,더무비,20240218230358,3,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17416,61988000,더무비,20240218223006,3,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17417,62751000,더무비,20240218231241,9,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17418,65495000,엑스원,20240218144533,10746,BBC EARTH 다이너스티(2회),,,
17419,64257000,엑스원,20240218170552,21,BBC EARTH 다이너스티(4회),,,
17420,61808000,더무비,20240218225044,12,레이어 케이크,"'중개자' 즉 마약 수요자와 공급자 사이에서 비밀스러운 거래를 중개하는 마약브로커를 뜻하는 <레이어 케이크>는 실타래처럼 얽히고 설킨 마약상들의 배신과 음모를 탄탄한 구성을 통해 보여주고 있으며, 깔끔한 영상과 세련된 연출로 눈길을 끈다. 끊임없이 연결되는 다양한 상황과 반전은 <레이어 케이크>만이 가진 최고의 묘미. 범죄자는 언젠가 처벌을 받는다는 권선징악의 법칙과 보는 이의 상상을 뒤엎는 마지막 반전은 강렬한 인상을 줄 것이다.","다니엘 크레이그,톰 하디",
17421,64966000,인디필름,20240218151228,7,다잉 오브 라이트,자신에게 잊을 수 없는 기억과 부상을 남긴 테러리스트를 찾기 위해 자신의 남은 삶을 바치는 전직 CIA 요원을 그린 범죄 액션 영화,"니콜라스 케이지,안톤 옐친,이렌느 야곱",
17422,60715000,인디필름,20240218153759,7,다잉 오브 라이트,자신에게 잊을 수 없는 기억과 부상을 남긴 테러리스트를 찾기 위해 자신의 남은 삶을 바치는 전직 CIA 요원을 그린 범죄 액션 영화,"니콜라스 케이지,안톤 옐친,이렌느 야곱",
17423,66508000,폴라리스TV,20240218211817,6,드라마 포기(24회),,,
17424,66041000,스크린,20240218214620,489,테이큰,,"리암 니슨,매기 그레이스",
17425,67164000,스크린,20240218215237,57,테이큰,,"리암 니슨,매기 그레이스",
17426,61936000,스크린,20240218215053,3,테이큰,,"리암 니슨,매기 그레이스",
17427,64753000,스크린,20240218210732,56,테이큰,,"리암 니슨,매기 그레이스",
17428,64312000,스크린,20240218211837,489,테이큰,,"리암 니슨,매기 그레이스",
17429,66024000,스크린,20240218203645,20,테이큰,,"리암 니슨,매기 그레이스",
17430,66957000,스크린,20240218212931,68,테이큰,,"리암 니슨,매기 그레이스",
17431,66573000,채널나우,20240218205749,852,언포게터블(14회),한 번 본 것은 무엇이든 기억하는 특별한 능력인 초기억증후군을 가진 전직 여경찰이 사건을 풀어나간다,"포피 몽고메리,딜란 월쉬,마이클 가스톤,케빈 랜킨",
17432,61808000,채널나우,20240218193229,4,언포게터블(13회),한 번 본 것은 무엇이든 기억하는 특별한 능력인 초기억증후군을 가진 전직 여경찰이 사건을 풀어나간다,"포피 몽고메리,딜란 월쉬,마이클 가스톤,케빈 랜킨",
17433,65602000,채널나우,20240218195237,10,언포게터블(13회),한 번 본 것은 무엇이든 기억하는 특별한 능력인 초기억증후군을 가진 전직 여경찰이 사건을 풀어나간다,"포피 몽고메리,딜란 월쉬,마이클 가스톤,케빈 랜킨",
17434,64922000,롯데홈쇼핑,20240218234439,11,영컨템포러리,,,
17435,65201000,롯데홈쇼핑,20240218230240,120,영컨템포러리,,,
17436,60165000,롯데홈쇼핑,20240218232130,36,영컨템포러리,,,
17437,62781000,롯데홈쇼핑,20240218213252,4075,영컨템포러리,,,
17438,62809000,롯데홈쇼핑,20240218230358,4,영컨템포러리,,,
17439,65114000,롯데홈쇼핑,20240218230024,2506,영컨템포러리,,,
17440,64271000,롯데홈쇼핑,20240218230103,21,영컨템포러리,,,
17441,61584000,롯데홈쇼핑,20240218225353,6,영컨템포러리,,,
17442,60275000,롯데홈쇼핑,20240218233622,22,영컨템포러리,,,
17443,66201000,스크린골프존,20240218210620,1,GTOUR도전 끝까지 간다2(6회),,,
17444,61616000,OCN무비즈,20240218020627,5,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17445,63757000,OCN무비즈,20240218005247,15,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17446,65834000,OCN무비즈,20240218091441,12,감기,고병원성 감기 바이러스가 호흡기를 통해 인간에게 감염되어 대한민국이 치명적인 위험에 빠진다는 설정의 감염재난영화,"유해진,장혁,수애,박민하",
17447,66034000,OCN무비즈,20240218021424,1052,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17448,64044000,OCN무비즈,20240218014544,40,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17449,66013000,OCN무비즈,20240218020221,8384,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17450,65834000,OCN무비즈,20240218091456,6,감기,고병원성 감기 바이러스가 호흡기를 통해 인간에게 감염되어 대한민국이 치명적인 위험에 빠진다는 설정의 감염재난영화,"유해진,장혁,수애,박민하",
17451,65834000,OCN무비즈,20240218085307,13,감기,고병원성 감기 바이러스가 호흡기를 통해 인간에게 감염되어 대한민국이 치명적인 위험에 빠진다는 설정의 감염재난영화,"유해진,장혁,수애,박민하",
17452,61669000,OCN무비즈,20240218082345,5,감기,고병원성 감기 바이러스가 호흡기를 통해 인간에게 감염되어 대한민국이 치명적인 위험에 빠진다는 설정의 감염재난영화,"유해진,장혁,수애,박민하",
17453,66174000,OCN무비즈,20240218010427,17,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17454,60262000,OCN무비즈,20240218012315,28,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17455,60283000,OCN무비즈,20240218081551,176,감기,고병원성 감기 바이러스가 호흡기를 통해 인간에게 감염되어 대한민국이 치명적인 위험에 빠진다는 설정의 감염재난영화,"유해진,장혁,수애,박민하",
17456,60211000,OCN무비즈,20240218013919,2988,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
17457,60024000,SBS골프2,20240218103436,11,2023 KPGA 코리안투어 비즈플레이...,,,
17458,64953000,아시아 M,20240218015323,9,권격,1971년 작.,"곡봉,적룡",
17459,59901000,아시아 M,20240218022224,111,권격,1971년 작.,"곡봉,적룡",
17460,66927000,아시아 M,20240218023727,0,권격,1971년 작.,"곡봉,적룡",
17461,63101000,채널액션,20240218155352,68,뎁트 콜렉터 2,,"스콧 앳킨스,루이스 맨다이어",
17462,66974000,채널액션,20240218164213,4,뎁트 콜렉터 2,,"스콧 앳킨스,루이스 맨다이어",
17463,65105000,채널액션,20240218182054,4,캔디 케인,두 형제가 자동차 여행 중에 장난 무선통신으로 놀린 정체불명의 트럭 운전사와 조우하면서 겪게 되는 위험 천만한 모험을 그린 스릴러물로 원제 '조이 라이드'는 영화의 내용처럼 '난폭한 운전' 혹은 '무모한 장난'이란 뜻이다.,"스티브 잔,폴 워커",
17464,64757000,채널액션,20240218180759,7,캔디 케인,두 형제가 자동차 여행 중에 장난 무선통신으로 놀린 정체불명의 트럭 운전사와 조우하면서 겪게 되는 위험 천만한 모험을 그린 스릴러물로 원제 '조이 라이드'는 영화의 내용처럼 '난폭한 운전' 혹은 '무모한 장난'이란 뜻이다.,"스티브 잔,폴 워커",
17465,64055000,채널액션,20240218171616,131,캔디 케인,두 형제가 자동차 여행 중에 장난 무선통신으로 놀린 정체불명의 트럭 운전사와 조우하면서 겪게 되는 위험 천만한 모험을 그린 스릴러물로 원제 '조이 라이드'는 영화의 내용처럼 '난폭한 운전' 혹은 '무모한 장난'이란 뜻이다.,"스티브 잔,폴 워커",
17466,62493000,OCN무비즈2,20240218020258,8,추격자,,"김윤석,하정우,서영희,구본웅,김유정,정인기,박효주,최정우",
17467,65309000,OCN무비즈2,20240218030350,9,추격자,,"김윤석,하정우,서영희,구본웅,김유정,정인기,박효주,최정우",
17468,62474000,OCN무비즈2,20240218020009,399,추격자,,"김윤석,하정우,서영희,구본웅,김유정,정인기,박효주,최정우",
17469,65554000,OCN무비즈2,20240218030649,14,추격자,,"김윤석,하정우,서영희,구본웅,김유정,정인기,박효주,최정우",
17470,60201000,OCN무비즈2,20240218013417,865,추격자,,"김윤석,하정우,서영희,구본웅,김유정,정인기,박효주,최정우",
17471,67262000,KBS1,20240209202902,774,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
17472,67262000,KBS1,20240209194923,308,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
17473,64670000,KBS1,20240209201150,2985,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
17474,62371000,위라이크,20240209010803,0,모형 완구의 제국(9회),,,
17475,67198000,위라이크,20240209161702,2,모형 완구의 제국(10회),,,
17476,64126000,OCN무비즈2,20240209083829,4,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
17477,63327000,OCN무비즈2,20240209073617,9,바람과 함께 사라지다,조선 최고의 재주꾼들이 펼치는 조선판 <오션스 일레븐>. 감초 조연들의 코믹연기에 온 가족이 부담없이 즐기기 좋은 코미디 영화,"차태현,오지호,성동일,민효린,고창석,신정근,송종호,이채영,천보근,김향기,김길동,김구택,독고준",
