,Unnamed: 0,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
4517,2569,66875000,장야 2 (상) 08회(A),TV드라마,외화 시리즈,1010,"서릉 장교는 상상과 녕결의 도주를 도운 막산산을 단죄하려고 하지만, 첫 검을 제외한 나머지 두 검을 엽홍어와 육신가가 각각 차례로 맞는다. 한편, 녕결과 상상은 아무도 없는 현공의 공간에 떨어지는데...","왕학체,쑹이런,원빙연,양초월",0:46,20200000000000.0
4518,2575,66875000,니시아적명중주정: 운명처럼 널 사랑해 01회(A),TV드라마,외화 시리즈,236,법률사무소 행정 보조 사원 천쟈신은 남자친구와의 관계에 소원함을 느끼던 중 충동적으로 크루즈 여행을 계획한다. 한편 청제그룹의 후계자이자 CEO 왕시이는 결혼에 대해 잔소리하는 할머니 왕전주와 유럽에서 꿈을 준비 중인 발레리나 여자친구 안나 사이에서 괴로워한다.,"싱자오린,양제,푸징,리쥬린",0:44,20200000000000.0
4519,2576,60939000,(깜짝무료)녹정기 1998(상) 21회,TV드라마,외화 시리즈,2700,"위소보는 신룡교의 불화를 막고 교주와 부인의 신임과 백룡사란 직급을 얻는다. 교주 부인은 위소보에게 표태역근환을 먹이고, 좋은 약으로 착각하는 위소보에게 육고헌과 반두타는 해독약을 먹어야 하는 독약이라고 말해준다.","진소춘,마준위",0:45,20200000000000.0
4520,2577,60939000,(깜짝무료)소오강호 1996(하) 14회,TV드라마,외화 시리즈,18,"좌냉선의 치밀한 계획으로 오악검파는 끝내 오악파로 합병되고 만다. 오악파의 장문 자리를 두고 팽팽한 신경전이 벌어지는데 결국 비무를 통해 장문을 결정하기로 하고 소림 방증대사, 무당 충허 도장과 청성파 여창해가 증인으로 나선다.","여송현,양예령",0:46,20200000000000.0
4521,2578,60939000,(깜짝무료)소오강호 1996(하) 14회,TV드라마,외화 시리즈,23,"좌냉선의 치밀한 계획으로 오악검파는 끝내 오악파로 합병되고 만다. 오악파의 장문 자리를 두고 팽팽한 신경전이 벌어지는데 결국 비무를 통해 장문을 결정하기로 하고 소림 방증대사, 무당 충허 도장과 청성파 여창해가 증인으로 나선다.","여송현,양예령",0:46,20200000000000.0
4522,2579,60939000,(깜짝무료)소오강호 1996(하) 14회,TV드라마,외화 시리즈,7,"좌냉선의 치밀한 계획으로 오악검파는 끝내 오악파로 합병되고 만다. 오악파의 장문 자리를 두고 팽팽한 신경전이 벌어지는데 결국 비무를 통해 장문을 결정하기로 하고 소림 방증대사, 무당 충허 도장과 청성파 여창해가 증인으로 나선다.","여송현,양예령",0:46,20200000000000.0
4523,2580,60939000,(깜짝무료)소오강호 1996(하) 14회,TV드라마,외화 시리즈,2760,"좌냉선의 치밀한 계획으로 오악검파는 끝내 오악파로 합병되고 만다. 오악파의 장문 자리를 두고 팽팽한 신경전이 벌어지는데 결국 비무를 통해 장문을 결정하기로 하고 소림 방증대사, 무당 충허 도장과 청성파 여창해가 증인으로 나선다.","여송현,양예령",0:46,20200000000000.0
4524,2583,66875000,납첩기3 09회(A),TV드라마,외화 시리즈,880,관아로 돌아와 시신을 살펴본 양추지는 사망자가 왕 지현이 아니란 걸 깨닫고 운릉의 형 집행을 중단시킨다. 운릉과 목격자 전귀의 진술을 토대로 양추지는 운릉의 결백과 두 시신의 정체를 밝혀내는데...,"손견,우정아,하육준,안열계",0:25,20200000000000.0
4525,2588,60326000,화융 01회.,TV드라마,외화 시리즈,2580,상서부의 하녀 위지는 불우한 처지를 바꾸기 위해 어머니의 반대를 무릅쓰고 선골을 가려내는 성인식에 참가한다. 위지가 속한 조가 선골을 감별하는 감선경 앞에 서자 기이한 일이 벌어지는데...,"쥐징이,궈쥔천,류둥친,마웨",0:43,20200000000000.0
4526,2593,66875000,고상사곡 06회(A),TV드라마,외화 시리즈,1480,"우문파효를 기다리던 심불언과 육연은 우문파효의 개인적인 치부를 들추어 웃음거리로 만들고, 호표 가면을 쓴 장군이 나타나자 우문파효와 북열의 군인들은 크게 동요한다. 이옹이 북열을 속였다고 판단한 우문파효는 군대를 돌려 달아나지만...","장야친,궈자난,주린위,취안이룬",0:30,20200000000000.0
4527,2594,66875000,고상사곡 06회(A),TV드라마,외화 시리즈,1387,"우문파효를 기다리던 심불언과 육연은 우문파효의 개인적인 치부를 들추어 웃음거리로 만들고, 호표 가면을 쓴 장군이 나타나자 우문파효와 북열의 군인들은 크게 동요한다. 이옹이 북열을 속였다고 판단한 우문파효는 군대를 돌려 달아나지만...","장야친,궈자난,주린위,취안이룬",0:30,20200000000000.0
4528,2595,66875000,보보위함 : 위기의 신부 06회(A),TV드라마,외화 시리즈,2101,모안승은 달아난 지하를 찾으려고 금야에게 갔다가 함정에 빠져 거액의 몸값을 낸다. 자금이 없어 금광 사업에 참여하기 힘들어진 모안승은 엽가와 모가의 자산을 담보로 고리대를 얻는다.,"위천호,굴몽여,대고정,동안",0:46,20200000000000.0
4529,2596,66875000,장군재상 15회(A),TV드라마,외화 시리즈,2286,조옥근은 엽소에게 이혼하지 않겠다고 하고 서로 마음을 확인한 두 사람은 초야를 치른다. 한편 류천척은 엽소가 여자란 사실을 알리며 양딸 류석음에게 짝사랑을 접으라고 한다. 엽소가 여자라는 사실을 믿을 수 없는 류석음은 직접 확인하겠다며 군왕부로 찾아오는데...,"마사순,성일륜,정천,왕초연,장준명",0:44,20200000000000.0
4530,2597,66875000,장군재상 14회(A),TV드라마,외화 시리즈,1373,술에 취한 이낙은 조옥근을 기녀로 착각하고 이튿날 군왕부로 찾아와 정중히 사과한다. 조옥근과 엽소는 이 직공을 죽인 범인을 찾아내지만 범인이 갑자기 죽으면서 사건은 미궁에 빠진다. 이낙은 다시 오겠다고 다짐하며 서하로 돌아가는데...,"마사순,성일륜,정천,왕초연,장준명",0:43,20200000000000.0
4531,2603,66875000,옥루춘 28회(A),TV드라마,외화 시리즈,1440,도요는 진백원이 술에 취한 틈을 타 도망치고 가봉원에게 자초지종을 말하며 도움을 청한다. 환자들은 곱게 치장한 요적주 주변을 에워싸고 손준호는 질투를 느끼면서도 표현을 못 한다. 야랑이 더 날뛰며 백성을 마구 해치자 손준호는 더욱 모질게 요적주를 밀어내는데...,"백록,왕일철,금신,정추홍",0:45,20200000000000.0
4532,2606,60939000,(깜짝무료)소오강호 1996(하) 12회,TV드라마,외화 시리즈,2700,벽사검보를 손에 넣은 임평지는 부모의 복수를 꿈꾸며 모두의 눈을 피해 산속에 들어가 거세하고 벽사검법의 내용을 외운 뒤 불태워버린다. 악영산은 예정대로 임평지와 혼례를 올리지만 복수심에 불타 딴사람으로 변해버린 임평지는 악영산을 차갑게 대하는데...,"여송현,양예령",0:45,20200000000000.0
4533,2610,60067000,성한찬란 30회.,TV드라마,외화 시리즈,1060,"능불의는 정소상이 황후를 보호하려다가 손목을 다치자 궁 안에서는 몸을 사려야 한다고 조언하지만, 정소상은 자신을 나무라는 능불의의 말에 기분이 상한다. 태자비는 3공주가 정소상을 괴롭히는 장면을 목격하게 되는데...","오뢰,조로사",0:45,20200000000000.0
4534,2613,66875000,명월증조강동한 24회(A),TV드라마,외화 시리즈,1195,"전청홍은 군안으로 온유를 찾아가 눈물로 이별을 고하고, 임방은 부모와 의형제 그리고 연인을 잃은 청홍을 평생 지켜 주리라 다짐한다. 임방은 전청홍에게 임가 검법을 전수하고, 전청홍은 전투에서 임가 검법으로 두증을 물리친다.","우몽롱,형비",0:45,20200000000000.0
4535,2616,66875000,디저트보다 달콤한 17회(A),TV드라마,외화 시리즈,2640,"샤텐위와 저우신싱은 귤 농장에 방문해 린 사장과 협상을 시도하지만 쉽지 않고, 린씨네 노부부를 보며 샤텐위는 어머니의 고충을 어느 정도 이해하게 된다. 저우신싱은 샤텐위의 마음을 받아주면서 두 사람은 연인 관계로 발전하고...","곽설부,범소훈",0:44,20200000000000.0
4536,2623,60067000,장풍도 : 운명의 바람 40회.,TV드라마,외화 시리즈,5,"강하와 낙자상은 부자 사이임을 확인하지만 함께 숨을 거두고, 고가에서는 낙자상의 진짜 이름을 찾아준다. 주고랑은 고구사, 류옥여, 엽세안의 설득으로 복수심을 내려놓고, 새 황제가 되어 대하를 다스린다.","백경정,송일,류학의,장호유",0:44,20200000000000.0
4537,2624,66875000,장풍도 : 운명의 바람 40회(A),TV드라마,외화 시리즈,1302,"강하와 낙자상은 부자 사이임을 확인하지만 함께 숨을 거두고, 고가에서는 낙자상의 진짜 이름을 찾아준다. 주고랑은 고구사, 류옥여, 엽세안의 설득으로 복수심을 내려놓고, 새 황제가 되어 대하를 다스린다.","백경정,송일,류학의,장호유",0:44,20200000000000.0
4538,2625,66875000,독가동화 01회(A),TV드라마,외화 시리즈,1469,부모의 친분으로 태어날 때부터 친남매처럼 자란 링차오와 샤오투. 샤오투는 링차오를 친동생처럼 돌보고 링차오 역시 샤오투를 친누나처럼 따른다. 때론 사이좋게 때론 티격태격하며 큰 두 사람. 어느덧 세월이 흘러 고등학생으로 접어들고 미묘한 감정의 변화가 생기는데...,"준,장묘이",0:26,20200000000000.0
4539,2630,66875000,가남전 38회(A),TV드라마,외화 시리즈,108,"이겸은 몰래 황궁에 찾아왔다가 보녕이 낙태약을 먹은 것을 알고 크게 화를 낸다. 보녕이 낙태약을 먹었다는 사실이 궁 안에 퍼지자 한동심은 태황태후의 유조를 위조해, 이겸과 강보녕을 완전히 갈라놓을 계획을 세우는데...","쥐징이,쩡순시,왕줘청,왕이팅",0:48,20200000000000.0
4540,2643,60067000,황비위하나양 03회.,TV드라마,외화 시리즈,1481,"모용추우는 모용형아와 려묵을 초대한 자리에서 소국이 첩자라는 걸 밝히며 처벌하고, 모용형아는 귀신이 되어서도 복수하겠다는 소국의 말에 벌벌 떤다. 모용추우는 려묵에게 려전이 반역을 꾀한다는 거짓 정보를 흘리는데...","오명정,상빈,목락은,이시요",0:27,20200000000000.0
4541,2644,60326000,황비위하나양 03회.,TV드라마,외화 시리즈,0,"모용추우는 모용형아와 려묵을 초대한 자리에서 소국이 첩자라는 걸 밝히며 처벌하고, 모용형아는 귀신이 되어서도 복수하겠다는 소국의 말에 벌벌 떤다. 모용추우는 려묵에게 려전이 반역을 꾀한다는 거짓 정보를 흘리는데...","오명정,상빈,목락은,이시요",0:27,20200000000000.0
4542,2662,66875000,상양부 (상) 01회(A),TV드라마,외화 시리즈,21,아낌없는 사랑은 받고 자란 왕현은 15세가 되면서 급계 예식을 치르고 혼인을 할 수 있는 나이가 된다. 왕현은 왕씨 집안의 딸로 황후가 되어야 하는 운명을 가지고 태어났지만 자신이 사랑하는 삼황자 자담을 위해 황제 삼촌과 내기를 해 혼인의 자유를 얻게 된다.,"장쯔이,주일위,우화위,양우녕",0:45,20200000000000.0
4543,2668,66875000,성한찬란 01회(A),TV드라마,외화 시리즈,842,"정 씨 가문의 집사 리 관부는 정 교위 부부가 돌아온단 소식에 부랴부랴 시골에 가둬둔 정 교위의 딸 정소상을 데리러 간다. 할머니와 둘째 숙모의 구박을 받으며 천덕꾸러기로 자란 정소상은 저택으로 돌아가던 중, 병기를 빼돌린 죄인을 쫓던 능불위 장군을 만나는데...","오뢰,조로사",0:46,20200000000000.0
4544,2669,65557000,성한찬란 01회(A),TV드라마,외화 시리즈,2725,"정 씨 가문의 집사 리 관부는 정 교위 부부가 돌아온단 소식에 부랴부랴 시골에 가둬둔 정 교위의 딸 정소상을 데리러 간다. 할머니와 둘째 숙모의 구박을 받으며 천덕꾸러기로 자란 정소상은 저택으로 돌아가던 중, 병기를 빼돌린 죄인을 쫓던 능불위 장군을 만나는데...","오뢰,조로사",0:46,20200000000000.0
4545,2679,66705000,개창성세 12회.,TV드라마,외화 시리즈,2678,수양제는 수나라의 위태로운 현실을 고하는 신하를 모두가 보는 앞에서 무참하게 때려죽인다. 이세민은 어리석은 수양제를 개탄하며 낙양을 떠나고 수양제는 신하들을 데리고 강도로 가는데...,"심효해,포국안,손비비,류문치",0:46,20200000000000.0
4546,2688,66875000,친애적천호대인 01회(A),TV드라마,외화 시리즈,1557,말괄량이 기원보는 시장에 놀러 나갔다가 갑자기 이상한 곳으로 공간 이동을 한다. 심혼이 무르익기를 기다리던 장월은 갑자기 나타난 기원보가 자신의 심혼을 먹어버리자 당황하는데...,"왕유숴,뤼샤오위,양린,저우자오위안",0:27,20200000000000.0
4547,2689,66705000,개창성세 25회.,TV드라마,외화 시리즈,1236,월용은 우문화급의 군영에서 도망쳐 낙양으로 가고 이밀을 만난 우문화급은 모두 앞에서 큰 망신을 당한다. 이세민은 대군을 이끌고 설거를 토벌하러 가지만 유문정의 잘못으로 참패하고 많은 군사를 잃는데...,"심효해,포국안,손비비,류문치",0:46,20200000000000.0
4548,2690,66705000,개창성세 25회.,TV드라마,외화 시리즈,0,월용은 우문화급의 군영에서 도망쳐 낙양으로 가고 이밀을 만난 우문화급은 모두 앞에서 큰 망신을 당한다. 이세민은 대군을 이끌고 설거를 토벌하러 가지만 유문정의 잘못으로 참패하고 많은 군사를 잃는데...,"심효해,포국안,손비비,류문치",0:46,20200000000000.0
4549,2692,66875000,내하BOSS요취아 18회(A),TV드라마,외화 시리즈,243,"난진텐에게 납치된 샤린은 자신을 찾고 있을 링이저우에게 단서를 흘리지만 난진텐의 교묘한 수법으로 링이저우와 경찰은 계속 혼란을 겪는다. 끝장을 내려는 난진텐은 일부러 단서를 링이저우에게 전하고, 마침내 샤린을 찾은 링이저우는 난진텐과 사투 끝에 총상을 입는다.","왕쌍,서개빙,역백진,쑨자치",0:42,20200000000000.0
4550,2696,66875000,가남전 06회(A),TV드라마,외화 시리즈,2102,"드디어 태후의 생신 연회를 위해 황궁 사람들이 대거 만수산으로 향하고, 황제의 거사 준비 역시 차질 없이 진행된다. 드디어 태후의 생일 당일 성대한 연회가 치러지고, 태후는 모두가 보는 앞에서 중대 발표를 선언하는데...","쥐징이,쩡순시,왕줘청,왕이팅",0:47,20200000000000.0
4551,2697,66875000,가남전 06회(A),TV드라마,외화 시리즈,2278,"드디어 태후의 생신 연회를 위해 황궁 사람들이 대거 만수산으로 향하고, 황제의 거사 준비 역시 차질 없이 진행된다. 드디어 태후의 생일 당일 성대한 연회가 치러지고, 태후는 모두가 보는 앞에서 중대 발표를 선언하는데...","쥐징이,쩡순시,왕줘청,왕이팅",0:47,20200000000000.0
4552,2698,66875000,군구령 35회(A),TV드라마,외화 시리즈,2340,군구령은 방승우가 살아 있다는 걸 알려 주고 노부인은 눈물을 흘리며 안도한다. 노부인은 숨겨 뒀던 태염 3년의 은괴를 보여 주고 군구령은 노부인에게 자신의 신분을 밝힌다. 방금수는 공개적으로 재산 싸움을 일으키고 초양은 방씨 가문을 향한 경계를 늦추는데...,"팽소염,금한,왕우석,두아비",0:39,20200000000000.0
4553,2701,60939000,(깜짝무료)녹정기 1998(상) 03회,TV드라마,외화 시리즈,1688,"사서 건으로 장씨 집안 사람들이 붙잡혀 가자 이를 본 쌍아는 자신 역시 장씨 집안 사람이라며 자청하고, 위소보는 쌍아를 구하기 위해 술을 가지고 관아로 찾아간다. 쌍아에게 몰래 주려던 열쇠를 가로챈 모십팔은 탈옥하여 관병들과 한바탕 싸움을 벌이는데...","진소춘,마준위",0:45,20200000000000.0
4554,2702,60939000,(깜짝무료)녹정기 1998(상) 03회,TV드라마,외화 시리즈,852,"사서 건으로 장씨 집안 사람들이 붙잡혀 가자 이를 본 쌍아는 자신 역시 장씨 집안 사람이라며 자청하고, 위소보는 쌍아를 구하기 위해 술을 가지고 관아로 찾아간다. 쌍아에게 몰래 주려던 열쇠를 가로챈 모십팔은 탈옥하여 관병들과 한바탕 싸움을 벌이는데...","진소춘,마준위",0:45,20200000000000.0
4555,2705,66875000,언어부(하) 10회(A),TV드라마,외화 시리즈,1164,"원랑의 상소를 읽은 황제는 추민이 처녀가 아니라는 사실에 격분하고, 추민은 자신이 순결했음을 주장하면서 진훤과 귀비를 증인으로 내세운다. 한편 추씨 가문 남자들이 경성으로 돌아오는데…","차오신,쉬정시,류루이린,쉬야팅",0:46,20200000000000.0
4556,2706,60939000,(깜짝무료)소오강호 1996(상) 04회,TV드라마,외화 시리즈,2760,"임진남은 상대가 청성파란 것을 알고 훗날을 도모하기 위해 일단 표국을 떠나기로 결심한다. 하지만 도중에 청성사수에게 적발돼 붙잡히고 마는데, 이를 지켜보던 노덕낙과 악영산이 도와준다. 악영산 덕에 겨우 탈출한 임평지는 갖은 치욕을 참으며 지국을 찾아가는데...","여송현,양예령",0:46,20200000000000.0
4557,2709,66875000,성하장명 : 제왕의 별 02회(A),TV드라마,외화 시리즈,981,"3년 만에 야북으로 돌아온 익무우는 엽경청을 만나 성류석의 행방을 묻지만, 엽경청은 모른다고 대답한다. 엽릉상과 주안공주는 욱수명을 따라 조나라로 가던 도중에 익무우가 나타나 주안공주를 데리고 간다. 계해천은 욱수명이 없는 사이 람의군을 추람해로 보내고...","풍소봉,팽소염,주정정,김택호",0:46,20200000000000.0
4558,2712,66875000,침향여설 26회(A),TV드라마,외화 시리즈,1061,"안담은 당주가 없는 틈에 항요당에 들어갔다가 기관을 건드려 위험에 처하고, 그 순간에 당주가 나타나 안담을 살려준다. 대사형은 장문의 생신연에서 당주가 문규를 어겼다고 고발하고, 장문은 당주에게 실망해 그 자리에서 벌을 내린다.","성의,양쯔",0:46,20200000000000.0
4559,2713,66875000,침향여설 26회(A),TV드라마,외화 시리즈,2760,"안담은 당주가 없는 틈에 항요당에 들어갔다가 기관을 건드려 위험에 처하고, 그 순간에 당주가 나타나 안담을 살려준다. 대사형은 장문의 생신연에서 당주가 문규를 어겼다고 고발하고, 장문은 당주에게 실망해 그 자리에서 벌을 내린다.","성의,양쯔",0:46,20200000000000.0
4560,2731,66875000,봉려구천 05회(A),TV드라마,외화 시리즈,1291,"야홍혁은 염심이 요막심의 동생인 걸 알게 되고 언니처럼 당찬 요막완의 태도에 호감을 느낀다. 요막완은 두향란이 자신에게 혼인을 강요하자 바보처럼 변장을 하고 나타나 혼인을 깨 버린다. 한편, 요막심에게 독을 먹인 궁녀가 붙잡히는데...","진철원,이묵지,장준녕,장선",0:43,20200000000000.0
4561,2733,66875000,옥루춘 21회(A),TV드라마,외화 시리즈,1075,임소춘은 도요의 사기 행각을 모두 밝히지만 손세걸은 악당의 핍박에 의한 것이라고 믿는다. 도요는 흑이를 협박해 감옥에서 자살하게 만들고 자신은 손세걸의 도움으로 무죄를 판결 받는다. 류삼절은 임소춘에게 도요의 과거를 얘기하는데...,"백록,왕일철,금신,정추홍",0:46,20200000000000.0
4562,2740,60326000,진격적황후2 04회.,TV드라마,외화 시리즈,1920,"량미미는 약속대로 태후의 금족령을 풀어준다. 이에 감동한 경청은 모반의 뜻을 접고, 평생 그녀의 은혜에 보답하기로 한다. 하지만 정작 태후는 자신의 아들을 황위에 앉히고자 량미미를 몰아낼 계획을 꾸미고, 견 군주 또한 량미미를 죽이기 위해 암살 계획을 세우게 된다.","왕로청,승뢰,상사승,마소흠",0:32,20200000000000.0
4563,2747,65557000,연화루 01회(A),TV드라마,외화 시리즈,2715,"뛰어난 검술로 무림을 평정한 이상이, 하지만 금원맹의 적비성과의 결투를 마지막으로 종적을 감춘다. 천기산장의 독자인 방다병은 백천원의 수사관이 되어 영산파의 왕청산 장문의 죽음을 조사하러 간다. 이때 이연화라는 의원이 풍화당 일행에게 당하는 걸 보게 되는데...","청이,쩡순시,샤오순야오,천더우링",0:46,20200000000000.0
4564,2748,66875000,명월증조강동한 33회(A),TV드라마,외화 시리즈,1935,"온유는 하후영을 불러 왕 재상에게 맞서지 말고 순순히 따를 것을 요구하지만, 하후영은 뜻을 굽히지 않고 곽양과 구안을 불러 온유와 왕 재상에 맞설 준비를 한다. 한편, 왕불성은 종불명과 봉불비를 불러 자신이 왕돈이라는 사실을 밝히고...","우몽롱,형비",0:46,20200000000000.0
4565,2760,66705000,수호지의 무송 01회.,TV드라마,외화 시리즈,0,찐빵을 팔아 어린 동생 무송을 키우는 무대는 돈을 모아 무송을 장가보내 집안의 대를 잇는 것이 꿈이다. 무송은 소림사에서 무공을 배우려 하지만 거절당하자 무릎을 꿇고 간청한다. 관아에 노비로 끌려온 반금련은 현령 부인 눈 밖에 나 이향원에 기녀로 팔려가는데...,"유대경,번장강,손요기,장한",0:45,20200000000000.0
4566,2761,66705000,수호지의 무송 01회.,TV드라마,외화 시리즈,2472,찐빵을 팔아 어린 동생 무송을 키우는 무대는 돈을 모아 무송을 장가보내 집안의 대를 잇는 것이 꿈이다. 무송은 소림사에서 무공을 배우려 하지만 거절당하자 무릎을 꿇고 간청한다. 관아에 노비로 끌려온 반금련은 현령 부인 눈 밖에 나 이향원에 기녀로 팔려가는데...,"유대경,번장강,손요기,장한",0:45,20200000000000.0
4567,2762,66705000,수호지의 무송 01회.,TV드라마,외화 시리즈,18,찐빵을 팔아 어린 동생 무송을 키우는 무대는 돈을 모아 무송을 장가보내 집안의 대를 잇는 것이 꿈이다. 무송은 소림사에서 무공을 배우려 하지만 거절당하자 무릎을 꿇고 간청한다. 관아에 노비로 끌려온 반금련은 현령 부인 눈 밖에 나 이향원에 기녀로 팔려가는데...,"유대경,번장강,손요기,장한",0:45,20200000000000.0
4568,2763,66875000,장야 2 (상) 10회(A),TV드라마,외화 시리즈,1039,"서릉 장교는 엽홍어에게 명왕의 딸을 죽일 것을 명령하고, 녕결은 그런 상상에게 끝까지 함께 할 것을 약속한다. 한편, 두 사람은 이만만의 말대로 월륜국의 수도 조양성으로 숨어 들어오는데...","왕학체,쑹이런,원빙연,양초월",0:46,20200000000000.0
4569,2764,66875000,옥루춘 42회(A),TV드라마,외화 시리즈,744,임소춘은 손손을 따라 저수지 건설 현장에 가고 백성에게 존경받는 손손을 보며 혼란을 느낀다. 호 공공은 황제의 상소에 손을 대다가 들키고 손손의 사주를 받았다고 거짓 자백을 한다. 손손은 상황이 자신에게 불리하게 돌아가자 가족을 손준호가 있는 모성으로 보내는데...,"백록,왕일철,금신,정추홍",0:44,20200000000000.0
4570,2765,66875000,가남전 28회(A),TV드라마,외화 시리즈,307,"경태가 이끄는 영경국 대군은 운림관을 뚫고 도성으로 직진하고, 파죽지세로 몰아붙이는 영경국의 공격에 모안국은 속수무책으로 당한다. 영경국 대군이 결국 도성 문 앞까지 들이닥치고, 만수산에 칩거하던 태후까지 황장자를 지키려다 목숨을 잃는다.","쥐징이,쩡순시,왕줘청,왕이팅",0:48,20200000000000.0
4571,2766,66875000,가남전 28회(A),TV드라마,외화 시리즈,1212,"경태가 이끄는 영경국 대군은 운림관을 뚫고 도성으로 직진하고, 파죽지세로 몰아붙이는 영경국의 공격에 모안국은 속수무책으로 당한다. 영경국 대군이 결국 도성 문 앞까지 들이닥치고, 만수산에 칩거하던 태후까지 황장자를 지키려다 목숨을 잃는다.","쥐징이,쩡순시,왕줘청,왕이팅",0:48,20200000000000.0
4572,2768,66875000,납첩기2 17회(A),TV드라마,외화 시리즈,1297,"양추지는 간발의 차로 납치된 현비를 구해내고, 무사히 궁으로 돌려보낸다. 한편 내부에 첩자가 있다고 확신한 양추지는 송청이 첩자인지 떠보기 위해 건문제 잔당을 사로잡을 거라는 정보를 일부러 흘리는데...","손견,하육준,뢰우몽,우정아",0:25,20200000000000.0
4573,2769,66875000,납첩기2 17회(A),TV드라마,외화 시리즈,11,"양추지는 간발의 차로 납치된 현비를 구해내고, 무사히 궁으로 돌려보낸다. 한편 내부에 첩자가 있다고 확신한 양추지는 송청이 첩자인지 떠보기 위해 건문제 잔당을 사로잡을 거라는 정보를 일부러 흘리는데...","손견,하육준,뢰우몽,우정아",0:25,20200000000000.0
4574,2778,64399000,그래서 죽일 수 없었다 02회,TV드라마,외화 시리즈,2711,"자신이 수도권 연쇄 살인 사건의 진범이라고 밝힌 백신, 백신이 보낸 편지에는 신문 지면에서 잇폰기와의 토론을 요구하며 규칙을 어기면 새로운 살인을 저지르겠다고 적혀 있었는데...","타마키 히로시,마츠다 겐타,와타베 아츠로,하기와라 마사토",0:46,20200000000000.0
4575,2782,63665000,블랙 12회,TV드라마,외화 시리즈,0,레오에 이어 피 묻은 협박 편지를 받던 탤런트 이미소는 의문의 죽임을 당한다. 한편 하람은 함부로 사람의 운명을 바꾸려 들지 말라던 맹인의 말이 계속 신경 쓰이기만 한다. 그녀는 과거 준이 오빠에 대한 충격적 진실을 접하게 되는데...,"송승헌,고아라,이엘,김동준,조재윤,이규복,김원해,정석용,이철민,허재호",1:15,20200000000000.0
4576,2787,66875000,난릉왕 01회(A),TV드라마,외화 시리즈,2391,"서기 557년, 전쟁이 끊이지 않는 위진남북조 시대 흑포객 양견은 미래를 점치기 위해 무족을 찾아간다. 신녀의 마지막 후손 설무는 천방지축에 말괄량이로 크고 난릉왕 고장공은 제나라 무장으로서 이름을 날리는데...","풍소봉,임의신,진효동,적천임",0:45,20200000000000.0
4577,2795,66875000,장안락 (상) 04회(A),TV드라마,외화 시리즈,1536,"목 왕비는 결국 삼왕자 무리들로 인해 죽음을 맞이하고, 그 사실을 모르는 명옥은 성주 왕이 이미 폐지된 순장을 유조로 남겼다는 것에 의문을 품는다. 한편 몸을 피해 죽음을 면했던 민 공공이 소승후를 찾아가 성주 왕이 남긴 용패를 전달하는데...","성의,조앵자,한동",0:46,20200000000000.0
4578,2797,66875000,니시아적성지영루 : 나의 영웅에게 01회(A),TV드라마,외화 시리즈,1816,"미카는 부모님 결혼기념일 선물을 사러 바오칭 금은방에 갔다가 강도를 만나고 인질이 되어 수류탄을 든 미카는 싱커레이의 도움으로 안전하게 살아남는다. 2년 후, 미카는 다른 의사들과 함께 응급 구조 훈련에 참여한다.","마사순,백경정",0:47,20200000000000.0
4579,2801,66875000,명월증조강동한 30회(A),TV드라마,외화 시리즈,0,온유와 전청홍은 칠성검법을 노리는 유명삼마에게 쫓기다 결국 절벽에서 뛰어내리지만 어떤 무림 고수에 의해 목숨을 건진다. 하지만 무림 고수가 애지중지하던 산삼을 먹은 임방과 전청홍은 무림 고수의 집에서 노비처럼 일하게 되는데...,"우몽롱,형비",0:47,20200000000000.0
4580,2802,66875000,명월증조강동한 30회(A),TV드라마,외화 시리즈,2820,온유와 전청홍은 칠성검법을 노리는 유명삼마에게 쫓기다 결국 절벽에서 뛰어내리지만 어떤 무림 고수에 의해 목숨을 건진다. 하지만 무림 고수가 애지중지하던 산삼을 먹은 임방과 전청홍은 무림 고수의 집에서 노비처럼 일하게 되는데...,"우몽롱,형비",0:47,20200000000000.0
4581,2811,60050000,오싱(드라마) 104회,TV드라마,외화 시리즈,840,"전통 있는 가게 오오노야의 매입 담당자 타치하라, 나가노가 타노쿠라 상회를 찾아온다. 두 사람은 오싱에게 자기 가게와 거래하자고 제안한다. 이는 사실 류조가 지인을 통해 오오노야에 물건을 봐 달라고 부탁한 것이었다.","코바야시 아야코,다나카 유코,오토와 노부코",0:15,20200000000000.0
4582,2829,66875000,봉려구천 19회(A),TV드라마,외화 시리즈,1819,안병산은 그동안 지은 죄가 드러나 하옥되고 두씨 일족의 화약 밀매를 모두 털어놓는다. 요막완은 야홍혁이 요막심과 야군청을 의심해 요막심의 약에 낙태약을 넣었단 사실을 확인한다. 야군청의 활약으로 두사명의 모든 죄가 밝혀지는데...,"진철원,이묵지,장준녕,장선",0:50,20200000000000.0
4583,2832,66875000,나강연화나강우 04회(A),TV드라마,외화 시리즈,198,"속임수를 알아챈 종린은 즉각 객잔으로 돌아가 자객을 모두 소탕한다. 꿈에서 일유와의 추억을 떠올리던 추기는 잠에서 깨고, 그녀에게 처방대로 만든 탕을 마시게 한 어성. 이러다 궁에 영원히 갇히게 될 것으로 생각한 추기는 우울해하는데...","오가이,조혁흠,한구낙",0:47,20200000000000.0
