,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
16623,59901000,아시아 M,20240304205917,5,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16624,67304000,아시아 M,20240304204154,1366,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16625,61702000,아시아 M,20240304201816,8,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16626,64202000,아시아 M,20240304215240,74,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16627,65615000,아시아 M,20240304212657,15,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16628,67304000,아시아 M,20240304203302,20,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16629,66270000,아시아 M,20240304202231,385,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16630,66849000,아시아 M,20240304214647,0,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16631,65568000,아시아 M,20240304201327,10,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16632,64711000,J골프&스포츠,20240304171553,12,2024 PGA투어 카그니전트 클래식,,,
16633,64124000,J골프&스포츠,20240304163013,14,2024 PGA투어 카그니전트 클래식,,,
16634,65213000,J골프&스포츠,20240304145959,5,2024 PGA투어 카그니전트 클래식,,,
16635,65213000,J골프&스포츠,20240304085506,5,2024 PGA투어 카그니전트 클래식,,,
16636,64699000,J골프&스포츠,20240304055004,5,2024 PGA투어 카그니전트 클래식,,,
16637,65659000,J골프&스포츠,20240304222801,33,2024 PGA투어 카그니전트 클래식,,,
16638,65082000,J골프&스포츠,20240304105114,717,2024 PGA투어 카그니전트 클래식,,,
16639,66201000,J골프&스포츠,20240304221809,0,2024 PGA투어 카그니전트 클래식,,,
16640,64124000,J골프&스포츠,20240304170650,176,2024 PGA투어 카그니전트 클래식,,,
16641,64124000,J골프&스포츠,20240304042641,295,2024 PGA투어 카그니전트 클래식,,,
16642,66334000,J골프&스포츠,20240304002120,156,2024 PGA투어 카그니전트 클래식,,,
16643,60050000,J골프&스포츠,20240304234941,1220,2024 PGA투어 카그니전트 클래식,,,
16644,61236000,J골프&스포츠,20240304110034,569,2024 PGA투어 카그니전트 클래식,,,
16645,65062000,J골프&스포츠,20240304232143,74,2024 PGA투어 카그니전트 클래식,,,
16646,66608000,OCN,20240304153237,13,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16647,67334000,OCN,20240304171953,6,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16648,64897000,OCN,20240304165735,4740,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16649,67096000,OCN,20240304161259,3227,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16650,65286000,OCN,20240304172030,8,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16651,66825000,OCN,20240304163305,14,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번",
16652,65431000,시네마천국,20240316124246,36,헝거게임: 모킹제이 1부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
16653,65961000,시네마천국,20240316123824,31,헝거게임: 모킹제이 1부,,"제니퍼 로렌스,리암 헴스워스,줄리안 무어,조쉬 허처슨,필립 세이모어 호프만,우디 헤럴슨,엘리자베스 ...",
16654,65860000,롯데홈쇼핑,20240316120410,0,영컨템포러리,,,
16655,66022000,롯데홈쇼핑,20240316123631,0,영컨템포러리,,,
16656,64844000,롯데홈쇼핑,20240316115856,643,영컨템포러리,,,
16657,65121000,롯데홈쇼핑,20240316122530,0,영컨템포러리,,,
16658,64312000,롯데홈쇼핑,20240316114614,103,영컨템포러리,,,
16659,63017000,롯데홈쇼핑,20240316120736,68,영컨템포러리,,,
16660,65031000,롯데홈쇼핑,20240316120748,23,영컨템포러리,,,
16661,63016000,롯데홈쇼핑,20240316114924,9,영컨템포러리,,,
16662,64132000,OCN무비즈2,20240316230859,13,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16663,64929000,OCN무비즈2,20240316231047,11,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16664,61292000,OCN무비즈2,20240316232024,8,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16665,61660000,OCN무비즈2,20240316230555,10,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16666,65019000,OCN무비즈2,20240316234146,0,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16667,66859000,OCN무비즈2,20240316235357,145,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16668,63314000,GS SHOP,20240316150453,5,[오늘의 선택] 아스토니쉬 청소용...,,,
16669,65068000,GS SHOP,20240316150608,7,[오늘의 선택] 아스토니쉬 청소용...,,,
16670,65532000,NS홈쇼핑,20240316164201,10,밸런스파워,,,
16671,66083000,NS홈쇼핑,20240316165448,1,밸런스파워,,,
16672,66705000,OCN,20240316063312,6,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16673,65967000,OCN,20240316062130,1,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16674,62477000,OCN,20240316055450,149,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16675,61173000,OCN,20240316052656,53,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16676,62477000,OCN,20240316064529,17,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16677,64139000,NS홈쇼핑,20240316163259,18,밸런스파워,,,
16678,65834000,OCN,20240316052310,16,미스터 & 미세스 스미스,,"브래드 피트,안젤리나 졸리",
16679,60528000,OCN무비즈,20240316180052,8,비공식작전,,"하정우,주지훈",
16680,64620000,OCN무비즈,20240316175442,0,비공식작전,,"하정우,주지훈",
16681,62474000,OCN무비즈,20240316190550,2574,비공식작전,,"하정우,주지훈",
16682,66036000,OCN무비즈,20240316184504,9,비공식작전,,"하정우,주지훈",
16683,60306000,OCN무비즈,20240316111102,0,미션 임파서블4:고스트 프로토콜,러시아 폭발 테러 사건에 연루되어 국제 테러리스트로 몰린 특수비밀요원의 자신과 조직의 명예를 되찾기 위한 지상 최대의 불가능한 미션,"톰 크루즈,제레미 레너,사이먼 페그,폴라 패튼,조쉬 할로웨이,레아 세이두,미카엘 니크비스트,아닐 카푸르",
16684,63387000,OCN무비즈,20240316125014,1,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16685,67304000,OCN무비즈,20240316195812,6,비공식작전,,"하정우,주지훈",
16686,66573000,OCN무비즈,20240316140433,13,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16687,64096000,OCN무비즈,20240316195824,7,비공식작전,,"하정우,주지훈",
16688,64892000,OCN무비즈,20240316174046,7,비공식작전,,"하정우,주지훈",
16689,64232000,OCN무비즈,20240316133953,7,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16690,65673000,OCN무비즈,20240316104035,748,미션 임파서블4:고스트 프로토콜,러시아 폭발 테러 사건에 연루되어 국제 테러리스트로 몰린 특수비밀요원의 자신과 조직의 명예를 되찾기 위한 지상 최대의 불가능한 미션,"톰 크루즈,제레미 레너,사이먼 페그,폴라 패튼,조쉬 할로웨이,레아 세이두,미카엘 니크비스트,아닐 카푸르",
16691,62474000,OCN무비즈,20240316184035,5,비공식작전,,"하정우,주지훈",
16692,63002000,OCN무비즈,20240316114140,328,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16693,63370000,OCN무비즈,20240316192924,109,비공식작전,,"하정우,주지훈",
16694,67070000,OCN무비즈,20240316131452,35,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16695,62343000,OCN무비즈,20240316140936,325,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
16696,64055000,엠플렉스,20240316163835,32,옆집사람,,"오동민,최희진",
16697,67346000,엠플렉스,20240316160233,4,옆집사람,,"오동민,최희진",
16698,65873000,인디필름,20240316023626,91,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16699,66812000,인디필름,20240316022923,55,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16700,64857000,인디필름,20240316004634,176,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16701,60411000,인디필름,20240316020625,72,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16702,62493000,인디필름,20240316025850,5,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16703,60411000,인디필름,20240316021803,149,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16704,63900000,인디필름,20240316011454,171,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
16705,62248000,월드클래식무비,20240316214530,5,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
16706,66308000,월드클래식무비,20240316004719,8,리볼버,,,
16707,65179000,월드클래식무비,20240316201050,13,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
16708,62472000,엠플렉스,20240313015853,12,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
16709,62493000,엠플렉스,20240313024710,9,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
16710,59911000,엠플렉스,20240313022057,7,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
16711,59879000,동아TV,20240313215727,7,나의 귀여운 시어머니(38회),,"황페이자,종흔릉,장서위",
16712,66812000,아시아 M,20240313191545,4,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16713,62252000,아시아 M,20240313185016,17,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16714,62231000,아시아 M,20240313180713,6542,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16715,60724000,아시아 M,20240313183710,19,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16716,62219000,아시아 M,20240313182259,50,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16717,60846000,OCN,20240308181851,6,비공식작전,,"하정우,주지훈",
16718,66263000,OCN,20240308181610,1,비공식작전,,"하정우,주지훈",
16719,67130000,OCN,20240308200509,6,비공식작전,,"하정우,주지훈",
16720,65557000,OCN,20240308183047,7,비공식작전,,"하정우,주지훈",
16721,67304000,OCN,20240308185832,6,비공식작전,,"하정우,주지훈",
16722,65220000,OCN,20240308183704,6,비공식작전,,"하정우,주지훈",
16723,61167000,OCN,20240308182824,5,비공식작전,,"하정우,주지훈",
16724,66480000,OCN,20240308184742,122,비공식작전,,"하정우,주지훈",
16725,66611000,OCN,20240308200530,9,비공식작전,,"하정우,주지훈",
16726,61130000,OCN,20240308175743,1983,비공식작전,,"하정우,주지훈",
16727,60315000,KBS1,20240308202856,1867,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
16728,60311000,KBS1,20240308202607,4344,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
16729,63051000,동아TV,20240308210447,5,나의 귀여운 시어머니(33회),,"황페이자,종흔릉,장서위",
16730,59888000,OCN무비즈,20240308022247,5,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
16731,64953000,OCN무비즈,20240308023037,2839,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
16732,66596000,OCN무비즈,20240308031233,0,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
16733,65673000,OCN무비즈,20240308022425,15,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
16734,65345000,OCN무비즈,20240308031219,1,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
16735,60155000,TV조선,20240308071618,11,반지의 비밀일기 시즌3(2회),,,
16736,64378000,TV조선,20240308072734,53,반지의 비밀일기 시즌3(2회),,,
16737,61770000,TV조선,20240308072742,309,반지의 비밀일기 시즌3(2회),,,
16738,61505000,TV조선,20240308072901,8,반지의 비밀일기 시즌3(2회),,,
16739,67229000,코미디TV,20240308034112,23,모형 완구의 제국(6회),,,
16740,61167000,코미디TV,20240308030106,7,모형 완구의 제국(5회),,,
16741,62231000,씨네프,20240308182932,0,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
16742,61492000,씨네프,20240308173253,3,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더",
16743,67198000,씨네프,20240308194645,8,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16744,67304000,씨네프,20240308202628,6,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16745,67117000,씨네프,20240308181533,8302,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16746,64124000,씨네프,20240308210401,13,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16747,66162000,씨네프,20240308194934,1,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16748,63088000,씨네프,20240308193826,5,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16749,61000000,씨네프,20240308193453,1,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16750,60381000,씨네프,20240308210113,176,[CINE7]라이스보이 슬립스,,"최승윤,황도현,황이든",
16751,66277000,씨네프,20240308070901,4,듀얼: 나를 죽여라,,"카렌 길런,아론 폴,비우라 코알레",
16752,65919000,채널MX,20240308201903,46,WWE Monthly Special(98회),,,
16753,62800000,채널MX,20240308184945,51,WWE Monthly Special(98회),,,
16754,65543000,채널MX,20240308211450,1799,WWE Monthly Special(98회),,,
16755,64845000,채널MX,20240308195255,67,WWE Monthly Special(98회),,,
16756,62001000,OCN무비즈2,20240308022732,166,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16757,62444000,OCN무비즈2,20240308025110,245,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16758,66074000,OCN무비즈2,20240308170901,1,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16759,62252000,OCN무비즈2,20240308035736,3,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16760,64249000,OCN무비즈2,20240308144630,432,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16761,66365000,OCN무비즈2,20240308160512,110,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16762,64446000,OCN무비즈2,20240308142341,1,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16763,65554000,OCN무비즈2,20240308164331,1,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16764,66611000,OCN무비즈2,20240308155807,1499,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16765,61312000,OCN무비즈2,20240308155717,73,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16766,61900000,OCN무비즈2,20240308160900,9,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16767,65345000,OCN무비즈2,20240308031155,11,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16768,60283000,OCN무비즈2,20240308020755,0,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16769,66365000,OCN무비즈2,20240308133759,8820,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16770,61773000,OCN무비즈2,20240308160236,1,결백,아빠의 장례식장에서 벌어진 막걸리 농약 살인사건,"신혜선,배종옥,허준호,홍경,태항호",
16771,62267000,OCN무비즈2,20240308140716,6,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16772,61792000,OCN무비즈2,20240308133046,188,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16773,65999000,OCN무비즈2,20240308134856,10,동네사람들,,"마동석,김새론,이상엽,진선규,장광",
16774,66883000,OCN무비즈2,20240308030928,6,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16775,61311000,OCN무비즈2,20240308020125,334,순수의 시대,조선 개국 7년을 배경으로 왕좌의 주인을 둘러싼 잔혹한 왕자의 난을 그린 시대극,"신하균,장혁,강한나,강하늘",
16776,65128000,더라이프,20240308024911,5,내일은 천재(12회),"천재도 한 걸음부터 0재부터 하나씩 배우다 보면 어느새 나도 1,000재! 매회 배운 만큼 추가되는 천재 포인트를 적립해 가장 먼저 1,000재를 향해 달려가는 예체능 0재단의 두뇌 계발 버라이어티!","전현무,김광규,김태균,곽윤기,이장준",
16777,64991000,더라이프,20240308022203,994,내일은 천재(12회),"천재도 한 걸음부터 0재부터 하나씩 배우다 보면 어느새 나도 1,000재! 매회 배운 만큼 추가되는 천재 포인트를 적립해 가장 먼저 1,000재를 향해 달려가는 예체능 0재단의 두뇌 계발 버라이어티!","전현무,김광규,김태균,곽윤기,이장준",
16778,61880000,더무비,20240308113334,16,엘도라도,1967년 작.,"존 웨인,로버트 밋첨,제임스 칸",
16779,61374000,더무비,20240308110443,160,엘도라도,1967년 작.,"존 웨인,로버트 밋첨,제임스 칸",
16780,61667000,더무비,20240308104210,647,엘도라도,1967년 작.,"존 웨인,로버트 밋첨,제임스 칸",
16781,62434000,CNTV,20240308193349,8,희망더하기(28회),,,
16782,65891000,CNTV,20240308201216,17,희망더하기(28회),,,
16783,62234000,CNTV,20240308191452,5,희망더하기(28회),,,
16784,65497000,CNTV,20240308195134,5,희망더하기(28회),,,
16785,64825000,CNTV,20240308201108,93,희망더하기(28회),,,
16786,64081000,스카이스포츠,20240308025132,14,여자 축구국가대표팀 친선경기,,,
16787,60798000,스카이스포츠,20240308031713,11,여자 축구국가대표팀 친선경기,,,
16788,64096000,KBS1,20240308154853,108,콘서트 문화창고,,,
16789,66270000,K바둑,20240308132433,5239,(생) 센코컵 월드바둑여류최강전 ...,,,
16790,64897000,K바둑,20240308164042,67,(생) 센코컵 월드바둑여류최강전 ...,,,
16791,61133000,MBC,20240308093453,3773,930 MBC 뉴스 경남,,,
16792,62809000,스크린골프존,20240308172301,0,GTOUR도전 끝까지 간다2(1회),,,
16793,66849000,스크린골프존,20240308185013,231,GTOUR도전 끝까지 간다2(2회),,,
16794,66974000,아시아 M,20240304202029,235,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16795,61767000,아시아 M,20240304205921,194,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16796,61297000,아시아 M,20240304205347,19,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16797,67304000,아시아 M,20240304203918,129,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16798,64701000,아시아 M,20240304204459,527,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16799,64096000,아시아 M,20240304213513,68,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16800,62072000,아시아 M,20240304201159,12,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16801,62573000,아시아 M,20240304203248,12,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16802,66009000,아시아 M,20240304210826,1,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16803,67304000,아시아 M,20240304204154,1366,도신 3 : 소년도신,"지존의 히든카드는 두장, 하나는 승부를, 하나는 사랑을 위해!","여명,원영의,양영기,서금강",
16804,65015000,OCN무비즈2,20240304205728,54,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16805,65985000,OCN무비즈2,20240304155725,73,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
16806,61311000,OCN무비즈2,20240304222500,152,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
16807,66972000,OCN무비즈2,20240304155842,12,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
16808,61988000,OCN무비즈2,20240304223424,2,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
16809,63726000,OCN무비즈2,20240304150337,18,용의자,모두의 타겟이 된 채 자신의 가족을 죽인 자를 쫓는 최정예 특수요원 지동철의 이야기를 그린 액션 블록버스터,"공유,조성하,박희순,유다인,김성균,조재윤",
16810,64132000,OCN무비즈2,20240304214540,10,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16811,62615000,OCN무비즈2,20240304194757,21,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16812,65523000,OCN무비즈2,20240304233127,5,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
16813,65459000,OCN무비즈2,20240304203603,122,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
16814,65845000,OCN무비즈2,20240304223821,38,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
