,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
673,60939000,건축학개론,영화,멜로,1723,"우리 모두는 누군가의 첫사랑이었다. 건축학과 스무 살 승민은 건축학개론 수업에서 처음 만난 음대생 서연에게 반한다. 하지만 승민은 마음을 고백하지 못하고, 작은 오해로 인해 서연과 멀어진다. 그리고 15년 뒤, 서른 다섯의 건축가가 된 승민 앞에 서연이 불쑥 나타난다.","엄태웅,한가인,이제훈,수지,조정석,고준희,유연석",01:56,20240225201833
674,66410000,건축학개론,영화,멜로,86,"우리 모두는 누군가의 첫사랑이었다. 건축학과 스무 살 승민은 건축학개론 수업에서 처음 만난 음대생 서연에게 반한다. 하지만 승민은 마음을 고백하지 못하고, 작은 오해로 인해 서연과 멀어진다. 그리고 15년 뒤, 서른 다섯의 건축가가 된 승민 앞에 서연이 불쑥 나타난다.","엄태웅,한가인,이제훈,수지,조정석,고준희,유연석",01:56,20240227161717
675,62226000,건축학개론,영화,멜로,20,"우리 모두는 누군가의 첫사랑이었다. 건축학과 스무 살 승민은 건축학개론 수업에서 처음 만난 음대생 서연에게 반한다. 하지만 승민은 마음을 고백하지 못하고, 작은 오해로 인해 서연과 멀어진다. 그리고 15년 뒤, 서른 다섯의 건축가가 된 승민 앞에 서연이 불쑥 나타난다.","엄태웅,한가인,이제훈,수지,조정석,고준희,유연석",01:56,20240212160937
676,63665000,우리 갑순이 55회,TV드라마,기타,3237,"시내에게 모진 말을 듣고 있는 지아를 발견한 수조. 화를 참지 못하고 시내와 도금에게 독설을 내뱉는다. 한편, 급속도로 가까워진 금식과 똘이. 재순에게도 다시 봄날이 찾아오는 듯 보이는데...","송재림,김소은,유선,김규리,최대철,이완",01:02,20240216140940
677,64984000,THE K2 11회,TV드라마,외화 시리즈,3960,"배수의 진을 친 최유진과 JSS의 박관수 사냥. 작전 도중 사고로 위장하여 제하를 사살하라는 김실장의 비밀 지시. 제하는 자신에게 다가오는 위협을 모른 채 사지로 나서고, 박관수가 파놓은 함정과 덫을 피해 결국 박관수 아지트 잠입에 성공하는데...","지창욱,임윤아,송윤아,조성하,김갑수",01:06,20240227152954
678,63665000,대장금 50회,TV드라마,기타,0,"장금을 주치의로 삼겠다는 중종의 명을 들은 민정호는 망연자실한 표정으로 부관에게 사직상소를 맡기고 궁을 나온다. 민정호와 장금은 모든 것을 뒤로 한 채 길을 떠난다. 한편, 장금이 중종의 명을 수락하면서 조정은 크나큰 혼란에 빠지게 되는데...","이영애,지진희,홍리나,임호",00:57,20240229221950
679,67334000,자물쇠의 원리,기타,기타,60,우리 생활에서 자주 사용되는 자물쇠. 자물쇠는 어떻게 소중한 물건을 지켜주는 걸까?,-,00:01,20240216173100
680,65755000,(할인)불륜 : 행복은 다른 곳에 있다,영화,성인,556,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,01:04,20240219105135
681,65755000,(할인)불륜 : 행복은 다른 곳에 있다,영화,성인,443,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,01:04,20240219092922
682,65755000,(할인)불륜 : 행복은 다른 곳에 있다,영화,성인,550,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,01:04,20240219011111
683,65755000,(할인)불륜 : 행복은 다른 곳에 있다,영화,성인,671,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,01:04,20240219205316
684,65755000,(할인)불륜 : 행복은 다른 곳에 있다,영화,성인,795,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,01:04,20240219144002
685,65755000,불륜 : 행복은 다른 곳에 있다(예고),영화,성인,60,대형 건설사 협력 업체에 근무하는 남편이 현장 감독을 하다 다치게 되고 과장으로 승진한 지 얼마 안 된 남편은 권고사직을 받게 될까 두렵다. 위로차 찾아온 부장은 남편의 직장에서의 지위를 미끼로 부인을 협박하게 되고 부인이 버티면 남편은 무사하다.,미즈노 아시히,00:01,20240215104546
